buysM5,buysH1,sellsM5,sellsH1,volM5,volH1,priceM5,priceH1,liquidity,marketCap,paidProfile,paidAd,websites,socials,boosts,pools,buysToSells,volToLiquidity,volToMC,liquidityToMC,liquidityToBuys,MCToBuys,poolsToLiquidity,buysToVol,priceToVol,priceToVol5M,score,highHolder,lowLP,mutable,unlockedLP,singleHolder,highOwnership,result
108,415,57,181,7083.58,245204.86,4.4,3751794.0,474612.12,4092071147.0,0,0,0,0,0,1,2.292817679558011,0.5166426428385351,5.992194446075695e-05,0.00011598334998352852,1143.6436626506024,9860412.40240964,2.1069836986042414e-06,0.001692462376153556,15.300651055611215,0.0006211548397844029,500,0,500,0,0,0,0,R2
118,446,72,199,7308.37,257617.8,4.39,4172176.0,501050.52,4542986547.0,0,0,0,0,0,1,2.241206030150754,0.5141553390664079,5.6706705453512754e-05,0.00011029099796275492,1123.4316591928252,10186068.49103139,1.995806730227523e-06,0.001731246831546578,16.19521632433784,0.000600681136833521,500,0,500,0,0,0,0,R
111,391,66,168,6970.81,255810.55,3.69,4167738.0,492014.79,4500943343.0,0,0,0,0,0,1,2.3273809523809526,0.5199245128383234,5.6834874493109116e-05,0.00010931370437381664,1258.3498465473144,11511364.04859335,2.0324592274959865e-06,0.0015284748811180775,16.292283488698963,0.0005293502476756646,500,0,500,0,0,0,0,R2
96,358,49,140,5710.34,241981.96,2.53,3687144.0,456186.92,3959797507.0,0,0,0,0,0,1,2.557142857142857,0.5304447571622615,6.110968037437072e-05,0.00011520460811280569,1274.2651396648043,11060886.891061453,2.1920838940318586e-06,0.0014794491291830185,15.23726810048154,0.00044305593011974764,500,0,500,0,0,0,0,R2
682,2265,231,760,5753.51,58545.89,12.52,132398.0,97535.13,358949251.0,0,0,0,0,0,1,2.9802631578947367,0.6002543903924668,0.00016310353019792205,0.0002717240103671368,43.061867549668875,158476.49050772627,1.0252716123923759e-05,0.03868760044471098,2.261439701403463,0.0021760629598280004,3500,2900,500,100,0,0,0,R
98,404,64,171,6271.07,245459.1,3.89,4215399.0,479011.69,4362895951.0,0,0,0,0,0,1,2.3625730994152048,0.5124282039964411,5.626058992851741e-05,0.00010979214159123091,1185.6725,10799247.403465347,2.087631723559815e-06,0.001645895385422663,17.17352911340423,0.0006203088149231312,500,0,500,0,0,0,0,R2
792,2404,263,804,6646.83,58451.63,16.04,138794.0,99237.14,367689418.0,0,0,0,0,0,1,2.990049751243781,0.5890096187778083,0.00015897011754632546,0.0002698939244425033,41.280008319467555,152949.0091514143,1.007687242901196e-05,0.041128023290368465,2.374510342996423,0.002413180418334755,3500,2900,500,100,0,0,0,R25
26,124,2,13,971.76,13989.37,2.35,32.74,205957.96,119270.0,0,0,0,0,0,1,9.538461538461538,0.06792342476105319,0.11729160727760544,1.7268211620692546,1660.9512903225807,961.8548387096774,4.8553598025538806e-06,0.008863873069337646,0.0023403484216944722,0.0024182925825306663,11499,0,400,100,10999,0,0,R
14,88,1,13,1915.69,5932.1,2.64,6.43,440756.09,226615.0,0,0,0,0,0,1,6.769230769230769,0.013458917833670772,0.026176996227081174,1.9449554972089227,5008.591931818182,2575.1704545454545,2.2688285486877785e-06,0.014834544259199944,0.001083933177121087,0.0013780935328784928,11499,0,400,100,10999,0,0,R25
94,395,54,178,8584.98,240151.91,5.55,3822128.0,464725.15,4030768997.0,0,0,0,0,0,1,2.2191011235955056,0.5167611651747275,5.957967578363807e-05,0.00011529441412938406,1176.5193670886076,10204478.473417722,2.151809515796595e-06,0.0016447922483731235,15.915459510607265,0.0006464779184109922,500,0,500,0,0,0,0,R2
288,770,29,82,11725.74,189958.47,8.27,1926875.0,358117.12,1592595264.0,0,0,0,0,10,1,9.390243902439025,0.5304367185796647,0.00011927604853156213,0.0002248638609539404,465.0871688311688,2068305.5376623378,2.7923825590912827e-06,0.0040535175925558884,10.143664559943023,0.0007052859776866961,500,0,500,0,0,0,0,R2
101,384,45,159,7052.93,251917.56,5.16,4315009.0,497654.48,4559066018.0,0,0,0,0,0,1,2.4150943396226414,0.506209770280778,5.525639659644867e-05,0.00010915711201267364,1295.9752083333333,11872567.755208334,2.0094262991463474e-06,0.0015243081903460799,17.12865510447148,0.0007316108340788863,500,0,500,0,0,0,0,R2
282,693,26,66,12620.6,231061.4,6.95,1660786.0,444105.51,1816535318.0,0,0,0,0,10,1,10.5,0.5202849205811475,0.0001271989582093003,0.00024447942497972397,640.8448917748918,2621263.085137085,2.2517171651394283e-06,0.0029992028092965767,7.187639302800035,0.0005506869720932443,500,0,500,0,0,0,0,R2
658,2004,621,1852,31256.17,103780.38,13.26,17073.0,19826.87,131738.0,0,0,0,0,0,1,1.08207343412527,5.234329977449795,0.7877786212026903,0.15050228483808772,9.893647704590817,65.7375249500998,5.043660446656482e-05,0.019310008307928724,0.16451086419224906,0.00042423623879701193,11399,0,400,0,10999,0,0,R
156,484,48,116,46666.76,315939.46,15.98,1894378.0,510943.08,2224233848.0,0,0,0,0,0,1,4.172413793103448,0.6183457069229708,0.00014204417412498618,0.00022971643941999755,1055.6675206611571,4595524.479338843,1.9571651699441743e-06,0.0015319390619962445,5.996015818980003,0.00034242788657279827,500,0,500,0,0,0,0,R25
22,134,5,23,1036.88,15762.69,1.75,32.91,225553.52,130842.0,0,0,0,0,0,1,5.826086956521739,0.06988447797223471,0.12047117897922686,1.7238617569282033,1683.235223880597,976.4328358208955,4.433537547984177e-06,0.008501087060647642,0.0020878416057157753,0.0016877555744155542,11499,0,400,100,10999,0,0,R
103,361,52,153,6973.9,212080.76,4.71,2895157.0,409980.44,2889333429.0,1,0,0,1,0,1,2.3594771241830066,0.5172948250897043,7.340127583454475e-05,0.00014189447153625828,1135.679889196676,8003693.709141274,2.4391407551052923e-06,0.0017021817537809653,13.65120060867379,0.0006753753280087183,500,0,500,0,0,0,0,R
78,346,51,150,6530.09,271789.94,3.77,4289585.0,534198.12,4901640681.0,0,0,0,0,0,1,2.3066666666666666,0.5087811615660497,5.544876862425404e-05,0.00010898353322198567,1543.9252023121387,14166591.563583815,1.8719646561092352e-06,0.001273041967631326,15.782721759311622,0.0005773274181519703,500,0,500,0,0,0,0,R2
87,340,58,157,7766.26,254291.84,5.13,3791982.0,503604.89,4326459385.0,0,0,0,0,0,1,2.1656050955414012,0.5049431509690067,5.877596837766224e-05,0.00011640115974415879,1481.1908529411764,12724880.544117646,1.9856836576785422e-06,0.0013370464423868261,14.911929537337887,0.0006605496081769088,500,0,500,0,0,0,0,R2
12,66,1,10,739.2,2495.08,0.02,3.8,208338.74,106748.0,0,0,0,0,0,1,6.6,0.011976073196948394,0.023373552666092104,1.9516875257616066,3156.6475757575754,1617.3939393939395,4.799875433632747e-06,0.026452057649454127,0.0015229972586049345,2.7056277056277056e-05,11499,0,400,100,10999,0,0,R
827,2596,289,881,3029.77,49280.74,10.57,380608.0,94152.99,1010101851.0,0,0,0,0,0,1,2.9466515323496028,0.5234113117384801,4.87878919845678e-05,9.321138250245618e-05,36.268486132511555,389099.32627118647,1.0621011610996102e-05,0.05267778040670656,7.723260649089279,0.0034887136647336267,3500,2900,500,100,0,0,0,R2
101,358,48,151,6854.7,210179.64,5.55,2854645.0,408669.42,2864664669.0,0,0,0,0,0,1,2.370860927152318,0.5143023424654578,7.336971837383317e-05,0.0001426587287588738,1141.53469273743,8001856.617318436,2.4469655693836843e-06,0.0017033048491281076,13.581929248713147,0.0008096634426014267,500,0,500,0,0,0,0,R
107,378,60,157,8257.18,258361.35,5.89,3872152.0,510754.02,4443626968.0,0,0,0,0,0,1,2.4076433121019107,0.5058430083428418,5.814199793559269e-05,0.00011494079581344372,1351.2011111111112,11755626.8994709,1.957889631490321e-06,0.0014630671344610948,14.987350081581475,0.0007133185906084159,500,0,500,0,0,0,0,R
553,1700,279,850,2383.29,39436.38,12.39,792744.0,77055.6,1616246550.0,0,0,0,0,0,1,2.0,0.5117912260757167,2.4399977837539697e-05,4.767564701066184e-05,45.32682352941177,950733.2647058824,1.2977642118158835e-05,0.04310740488858258,20.101845047643828,0.0051986959203454055,3500,2900,500,100,0,0,0,R25
709,2636,248,885,2589.16,49208.18,9.5,388328.0,94772.12,1025113054.0,0,0,0,0,0,1,2.9785310734463275,0.5192263294310605,4.80026859554556e-05,9.24504079137402e-05,35.95300455235205,388889.6259484067,1.0551626364378048e-05,0.053568329493185886,7.891533480815588,0.003669143660492206,3500,2900,500,100,0,0,0,R
746,2327,254,779,5511.46,55655.27,14.66,127259.0,98732.0,334279434.0,0,0,0,0,0,1,2.987163029525032,0.5637004213426244,0.00016649325187023022,0.00029535768568999073,42.428878384185644,143652.5285775677,1.0128428473038124e-05,0.04181095518896953,2.2865579486003753,0.0026599122555547895,3500,2900,500,100,0,0,0,R2
873,2595,294,873,3211.66,48747.88,12.38,387561.0,94415.86,1018115979.0,0,0,0,0,0,1,2.972508591065292,0.5163102893941759,4.7880478261308184e-05,9.273585912357043e-05,36.38376107899807,392337.56416184973,1.0591440887156035e-05,0.05323308418745595,7.950314967543204,0.003854704420766831,3500,2900,500,100,0,0,0,R2
180,678,20,71,8296.51,208459.47,5.06,1956997.0,390516.27,1746472586.0,0,0,0,0,10,1,9.549295774647888,0.5338048271330667,0.00011936028751384019,0.0002236028627820672,575.9826991150443,2575918.268436578,2.5607127713270434e-06,0.0032524307962598195,9.387901638625484,0.000609895004043869,500,0,500,0,0,0,0,R2
100,391,49,167,7361.61,273014.88,5.1,4335432.0,538990.4,4955055536.0,0,0,0,0,0,1,2.341317365269461,0.5065301348595448,5.509824824695971e-05,0.00010877585449528653,1378.4920716112533,12672776.30690537,1.8553206142447064e-06,0.0014321563718431758,15.879837758293613,0.0006927832362757603,500,0,500,0,0,0,0,R25
