buysM5,buysH1,sellsM5,sellsH1,volM5,volH1,priceM5,priceH1,liquidity,marketCap,paidProfile,paidAd,websites,socials,boosts,pools,buysToSells,volToLiquidity,volToMC,liquidityToMC,liquidityToBuys,MCToBuys,poolsToLiquidity,buysToVol,priceToVol,priceToVol5M,score,highHolder,lowLP,mutable,unlockedLP,singleHolder,highOwnership,result
46,128,33,50,18882.88,32986.93,129.0,924.0,43966.75,352348.0,0,0,0,0,0,1,2.56,0.7502699198826386,0.09362031287250105,0.12478217557641877,343.490234375,2752.71875,2.27444603023876e-05,0.0038803247225492037,0.028011094090902064,0.006831585012455727,2300,1800,500,0,0,0,0,Success
50,211,33,187,12064.4,44920.2,1.36,-23.9,30458.7,61804.0,1,0,1,1,0,3,1.1283422459893049,1.4747904539589674,0.7268170344961491,0.49282732509222704,144.35402843601895,292.90995260663504,9.849402633730264e-05,0.004697218623247448,-0.0005320546213062275,0.00011272835781306987,400,0,400,0,0,0,0,Success
4,207,17,332,538.19,57642.91,-13.33,-90.74,11018.99,8046.0,0,0,0,0,0,2,0.6234939759036144,5.231233534107936,7.164169773800647,1.3694991300024857,53.23183574879227,38.869565217391305,0.00018150483846523138,0.0035910747739834785,-0.0015741745168659942,-0.024768204537431015,400,0,400,0,0,0,0,Success
6,265,13,247,669.62,93500.47,2.94,-93.42,8581.94,4856.0,0,0,0,0,0,2,1.0728744939271255,10.895027231604974,19.25462726523888,1.7672858319604614,32.384679245283024,18.324528301886794,0.00023304753936755556,0.0028342103520976954,-0.0009991393626149687,0.004390549864102028,400,0,400,0,0,0,0,Failure
239,567,169,392,69775.99,190023.47,12.75,32945.0,59124.45,7545727.0,0,0,0,0,0,1,1.4464285714285714,3.2139575082728045,0.02518292405754939,0.00783548755474456,104.27592592592592,13308.160493827161,1.6913476573566437e-05,0.002983841943313634,0.17337332067454614,0.00018272761160393423,2400,2000,400,0,0,0,0,Success
129,389,108,307,62909.3,511695.21,11.54,8303446.0,832028.99,7548486329.0,1,0,0,1,10,1,1.267100977198697,0.6149968524534224,6.778779051823332e-05,0.00011022461374851885,2138.892005141388,19404849.1748072,1.2018811988750537e-06,0.000760218177535803,16.227327982999878,0.00018343869666329141,2400,2000,400,0,0,0,0,Failure
28,141,3,19,26176.9,85558.35,8.28,30.2,1394835.51,794729.0,0,0,0,0,0,1,7.421052631578948,0.06133938330835871,0.10765726430015767,1.7551083576917414,9892.450425531915,5636.375886524823,7.169304142536492e-07,0.0016479981205808666,0.0003529754839825686,0.00031630941784550496,11499,0,400,100,10999,0,0,Failure
193,609,184,453,93406.76,581401.46,8.53,7040330.0,848204.51,7842333527.0,1,0,0,0,0,1,1.3443708609271523,0.6854496211061174,7.413628328842688e-05,0.00010815715846307184,1392.7824466338259,12877394.954022989,1.1789609560081212e-06,0.001047468989843954,12.109240317353176,9.132101359687458e-05,2100,1700,400,0,0,0,0,Success
1617,5017,1586,4859,39709.58,321909.99,-25.37,11024.0,50940.09,56108205.0,0,0,0,0,0,1,1.0325169788022226,6.319384005799755,0.005737306869824119,0.0009078902096404616,10.153496113215068,11183.616703209089,1.9630903675278156e-05,0.015585101910009069,0.03424559765914689,-0.0006388886510509554,2400,1900,400,100,0,0,0,Failure
168,724,87,328,23851.37,111615.98,41.74,1624.0,14273.73,71585.0,1,0,1,1,0,1,2.207317073170732,7.8196785283174055,1.5592090521757351,0.1993955437591674,19.715096685082873,98.87430939226519,7.00587723040859e-05,0.006486526391651089,0.014549887928233933,0.0017500042974470651,400,0,400,0,0,0,0,Success
571,1980,603,1987,67556.28,470423.91,-99.07,-87.47,1935.71,74439.0,0,0,0,0,0,1,0.9964771011575239,243.02396020064987,6.319589328174747,0.026003976410215075,0.9776313131313131,37.595454545454544,0.0005166063098294683,0.004208969735403118,-0.00018593867815944984,-0.0014664809844473377,500,0,400,100,0,0,0,Failure
74,1551,178,1253,10531.42,269395.08,-44.07,-90.58,11402.01,8348.0,0,0,0,0,0,2,1.237829209896249,23.626981558514682,32.270613320555825,1.365837326305702,7.351392649903288,5.382333978078659,0.00017540766934952696,0.005757343452597575,-0.00033623479686414464,-0.004184620877336579,400,0,400,0,0,0,0,Failure
2,133,11,167,81.48,14901.28,0.16,-6.17,34885.22,81743.0,0,0,0,0,0,2,0.7964071856287425,0.42715167053554487,0.1822942637290043,0.4267670626230992,262.2948872180451,614.609022556391,5.733086963476223e-05,0.008925407750206693,-0.00041405838961485185,0.0019636720667648502,400,0,400,0,0,0,0,Failure
125,285,37,79,53648.58,336383.16,14.67,27548811.0,574138.88,3011638676.0,1,0,0,1,0,1,3.607594936708861,0.585891622598351,0.00011169439504169789,0.00019064002749578183,2014.5223859649122,10567153.249122808,1.7417388629036932e-06,0.0008472481202685653,81.89711696625956,0.00027344619372963834,400,0,400,0,0,0,0,Success
1392,3900,1407,3790,376471.51,1793808.4,-60.96,22229.0,76732.86,204699386.0,0,0,0,0,0,1,1.029023746701847,23.377317097264456,0.008763135225036776,0.00037485632712156743,19.675092307692307,52487.02205128205,1.3032226349962714e-05,0.002174145243159749,0.012392070412871298,-0.00016192460353772853,2200,1700,400,100,0,0,0,Failure
176,719,159,575,27425.42,132651.86,64.49,11.21,35658.44,84539.0,1,1,1,1,0,2,1.2504347826086957,3.720069077615285,1.5691202876778763,0.4217986964596222,49.59449235048679,117.57858136300418,5.608770321977069e-05,0.005420202928176055,8.450691908880888e-05,0.0023514680905524876,400,0,400,0,0,0,0,Success
1,225,5,289,52.44,59393.98,-0.32,-93.04,9342.05,5836.0,0,0,0,0,0,2,0.7785467128027682,6.357703073736493,10.17717272104181,1.600762508567512,41.520222222222216,25.93777777777778,0.00021408577346513881,0.0037882627161877347,-0.001566488724951586,-0.006102212051868803,400,0,400,0,0,0,0,Failure
132,377,33,71,22748.08,389863.25,9.68,2805567.0,761052.89,5319052183.0,1,0,0,1,0,1,5.309859154929577,0.5122682734967342,7.329562421779309e-05,0.00014308054589732533,2018.7079310344827,14108891.732095491,1.3139691250630425e-06,0.0009670057385506328,7.196284851162555,0.0004255304183913543,400,0,400,0,0,0,0,Success
18,220,16,326,724.1,32725.16,14.09,-88.02,12345.1,10225.0,1,0,0,1,10,2,0.6748466257668712,2.650862285441187,3.2005046454767725,1.2073447432762836,56.11409090909091,46.47727272727273,0.00016200759815635353,0.0067226562070284756,-0.0026896736333756658,0.019458638309625742,400,0,400,0,0,0,0,Failure
385,952,146,373,68074.2,172446.52,16.86,38087.0,63023.18,8650479.0,1,0,0,1,0,1,2.552278820375335,2.736239586767916,0.019934909962789342,0.007285513322441451,66.2008193277311,9086.637605042017,1.5867177759040403e-05,0.0055205521108805215,0.2208626767301538,0.000247670923786104,2400,2000,400,0,0,0,0,Success
525,2830,521,2240,77467.4,554243.91,60.52,251.0,68779.45,306872.0,1,0,1,1,10,3,1.2633928571428572,8.058277726850099,1.8061077908704608,0.22413074506634686,24.3036925795053,108.43533568904594,4.361767940860243e-05,0.005106055202302538,0.00045286920698867035,0.0007812318472028235,400,0,400,0,0,0,0,Success
244,857,2,54,16597.07,133173.67,30.52,455346.0,265104.03,746707801.0,0,0,0,0,0,1,15.87037037037037,0.5023449473778275,0.0001783477684599682,0.00035503048132746106,309.3395915985998,871304.3185530922,3.7721041056976763e-06,0.006435205998302817,3.4191893938193636,0.001838878790051497,600,0,500,100,0,0,0,Failure
271,662,29,71,14217.95,297869.31,5.91,1785641.0,569063.3,2382030246.0,1,0,0,1,0,1,9.32394366197183,0.5234379198236822,0.00012504850032874016,0.0002388984358849321,859.6122356495468,3598233.0,1.75727375144382e-06,0.002222451181694415,5.994712916211475,0.000415671738893441,400,0,400,0,0,0,0,Success
8,21,1,3,2747.88,11850.07,111.0,847.0,12702.47,197492.0,0,0,0,0,0,1,7.0,0.9328949409051941,0.06000278492293359,0.06431890912036943,604.8795238095238,9404.380952380952,7.872484642750583e-05,0.001772141430388175,0.07147637102565639,0.040394777064500634,21875,0,300,100,10992,9032,1451,Success
52,184,17,73,4162.83,13925.86,8.16,794.0,8477.71,26316.0,1,0,1,1,10,1,2.5205479452054793,1.6426440630783552,0.5291784465724274,0.3221504027967776,46.07451086956521,143.02173913043478,0.00011795638208903113,0.013212828507539211,0.05701622736405507,0.001960204956724152,400,0,400,0,0,0,0,Success
9,327,21,399,1260.16,75493.79,-12.43,-93.56,8391.8,4858.0,0,0,0,0,0,2,0.8195488721804511,8.996137896518029,15.54009674763277,1.727418690819267,25.662996941896022,14.856269113149848,0.0002383278915131438,0.004331482099388572,-0.0012393072330849995,-0.009863826815642457,400,0,400,0,0,0,0,Failure
64,132,88,182,5826.55,12549.58,-17.21,-40.02,2895.52,178387.0,1,0,1,1,0,4,0.7252747252747253,4.3341368735149475,0.07035030579582593,0.01623167607505031,21.935757575757577,1351.4166666666667,0.0013814444383046915,0.010518280293045664,-0.003188951343391572,-0.0029537204692313634,400,0,400,0,0,0,0,Success
5,15,1,2,1124.44,4368.88,-98.75,-96.79,7184.44,14364.0,0,0,0,0,0,1,7.5,0.6081030671840812,0.30415483152325257,0.5001698691172375,478.9626666666666,957.6,0.0001391896932815919,0.0034333742286352564,-0.0221544194393071,-0.08782149336558642,22454,0,400,100,11000,9500,1454,Failure
216,757,154,311,191412.57,420255.29,-81.25,51050.0,70249.49,53890938.0,0,0,0,0,0,1,2.4340836012861735,5.982325138588194,0.007798255246549986,0.001303549216382168,92.79985468956407,71190.142668428,1.4234978787746358e-05,0.0018012860706643336,0.1214737832330439,-0.0004244757802478698,600,0,500,100,0,0,0,Success
33,145,2,13,24548.28,93436.63,9.37,35.63,1191562.27,707491.0,0,0,0,0,0,1,11.153846153846153,0.07841523045203505,0.1320675881389304,1.6842083786224842,8217.670827586207,4879.248275862069,8.392343607858614e-07,0.0015518539142518302,0.00038132796527443253,0.0003816968031976171,11499,0,400,100,10999,0,0,Failure
3,77,2,51,96.41,5540.27,0.32,-17.46,30253.89,64089.0,0,0,0,0,0,2,1.5098039215686274,0.18312587240847378,0.08644650408026339,0.47206057201703877,392.9076623376623,832.3246753246754,6.61072014210404e-05,0.013898239616480785,-0.0031514709571916167,0.003319157763717457,7875,0,400,0,0,7475,0,Success
43,357,48,302,45409.46,371010.05,21.82,576.0,152937.77,1612314.0,0,0,0,0,0,2,1.1821192052980132,2.4258889743194243,0.23011029489293028,0.09485607021957261,428.39711484593835,4516.285714285715,1.3077214346724162e-05,0.0009622380849251928,0.0015525185908036724,0.0004805166148199076,400,0,400,0,0,0,0,Failure
13,916,77,1254,5338.15,224710.83,-56.71,-92.99,8980.01,5628.0,1,0,0,0,0,3,0.7304625199362041,25.02344986252799,39.9272974413646,1.595595238095238,9.803504366812227,6.14410480349345,0.00033407535180918506,0.004076350036177607,-0.0004138207312927463,-0.010623530623905286,400,0,400,0,0,0,0,Success
6,184,22,129,2461.7,23778.95,-24.54,-36.26,26704.29,51736.0,0,1,0,0,10,2,1.426356589147287,0.8904543052820352,0.45962096025978044,0.5161645662594712,145.13201086956522,281.17391304347825,7.489433345728345e-05,0.007737936283982261,-0.001524878095963026,-0.009968720802697324,2913,0,400,0,0,2513,0,Failure
29,144,3,18,26766.2,91165.66,6.53,24.31,1704162.36,953595.0,0,0,0,0,0,1,8.0,0.05349587700082755,0.09560207425584237,1.7870923819860633,11834.460833333334,6622.1875,5.867985489363819e-07,0.00157954212145231,0.00026665742342017816,0.00024396440286630154,11499,0,400,100,10999,0,0,Success
381,1663,488,1132,35671.8,187469.56,-76.94,31406.0,22729.45,126800605.0,0,0,0,0,0,1,1.4690812720848057,8.247870494006674,0.0014784595073501423,0.00017925348226847972,13.667739025856886,76248.10883944678,4.3995785203777474e-05,0.008870773473837567,0.16752586393225652,-0.0021568858313850154,3400,2900,400,100,0,0,0,Failure
1471,4154,1441,4144,105398.62,410733.3,24.78,112.0,52771.67,204104.0,1,1,1,1,0,2,1.0024131274131274,7.783215880793615,2.0123726139615097,0.25855284560812136,12.703820414058738,49.134328358208954,3.789912276795485e-05,0.010113618739946335,0.00027268302813528877,0.0002351074425832141,400,0,400,0,0,0,0,Success
29,159,3,18,28637.6,101618.53,7.8,29.36,1641205.43,936154.0,0,0,0,0,0,1,8.833333333333334,0.061917008159057825,0.10854894600674675,1.7531361613580672,10322.046729559748,5887.761006289308,6.093082448551246e-07,0.0015646752614902027,0.00028892368350536067,0.0002723691929491298,11499,0,400,100,10999,0,0,Success
23,126,0,11,13632.92,43646.5,5.02,17.93,1054618.31,574805.0,0,0,0,0,0,1,11.454545454545455,0.041386063171992525,0.07593270761388644,1.8347410165186455,8369.986587301588,4561.944444444444,9.482103529949143e-07,0.002886829413584136,0.000410800407821933,0.00036822632275403946,11499,0,400,100,10999,0,0,Failure
21,138,24,73,10891.04,76381.83,19.05,5973.0,32413.65,129467.0,0,0,0,0,0,1,1.8904109589041096,2.3564711163352476,0.5899714212888226,0.2503622544741131,234.88152173913045,938.1666666666666,3.085120003455334e-05,0.0018067124079116721,0.07819922617722042,0.001749144250686803,11368,0,400,0,10968,0,0,Failure
3,64,6,20,4045.82,38344.8,-5.08,16103.0,68955.88,743206.0,0,0,0,0,0,1,3.2,0.5560773062427744,0.05159377077149539,0.09278165138602218,1077.435625,11612.59375,1.450202651318495e-05,0.0016690659489683084,0.419952640253698,-0.0012556169083152487,2956,0,100,0,0,2856,0,Success
18,93,0,7,5272.66,28500.57,6.19,38.21,335715.78,202035.0,0,0,0,0,0,1,13.285714285714286,0.0848949370208335,0.14106748830648155,1.661671393570421,3609.8470967741937,2172.4193548387098,2.9787101458263296e-06,0.0032630926328841843,0.0013406749408871473,0.00117398049561322,11399,0,400,0,10999,0,0,Failure
25,119,6,11,14530.84,47506.51,6.36,20.53,1060330.89,582777.0,0,0,0,0,0,1,10.818181818181818,0.04480347639405281,0.08151747580978659,1.8194453281443843,8910.343613445377,4897.285714285715,9.43101827392768e-07,0.0025049198520371205,0.0004321512988430428,0.000437689768795197,11499,0,400,100,10999,0,0,Success
28,133,0,10,28346.18,90898.62,8.79,27.56,1618296.87,912306.0,0,0,0,0,0,1,13.3,0.05616931088793368,0.09963610893713293,1.7738531479569357,12167.645639097746,6859.443609022556,6.179335933585535e-07,0.0014631685277510264,0.0003031949219911149,0.0003100946935354252,11499,0,400,100,10999,0,0,Success
13,267,36,389,954.68,43125.64,-14.67,-92.86,8368.06,5319.0,0,0,0,0,0,3,0.6863753213367609,5.153600715100035,8.107847339725513,1.5732393307012595,31.341048689138574,19.921348314606742,0.00035850603365654643,0.006191212466643973,-0.002153243406938425,-0.015366405497129929,400,0,400,0,0,0,0,Failure
502,1658,257,839,14929.6,104069.54,27.72,1961068.0,176498.33,7774401828.0,0,0,0,0,0,1,1.9761620977353993,0.5896347007929197,1.3386179709053237e-05,2.27024964627285e-05,106.45255126658624,4689024.021712907,5.665775987795466e-06,0.015931654929963176,18.84382308214296,0.001856714178544636,3400,2900,400,100,0,0,0,Failure
1256,3590,1236,2475,444314.66,797838.06,-21.68,23.45,39675.17,111429.0,1,1,1,1,0,3,1.4505050505050505,20.10925372216427,7.160057615163019,0.35605784849545447,11.05157938718663,31.038718662952647,7.561404273756105e-05,0.004499659993658362,2.9391929485038603e-05,-4.8794248652520266e-05,400,0,400,0,0,0,0,Success
653,2036,474,1397,78016.05,252125.72,-88.31,2086.0,17874.07,7902287.0,0,0,0,0,0,1,1.4574087329992842,14.105669273981807,0.03190541168651556,0.002261885704733326,8.779012770137525,3881.2804518664047,5.594696675127713e-05,0.008075336383769177,0.008273650145649559,-0.0011319465674050403,3300,2800,400,100,0,0,0,Failure
219,499,188,374,60612.92,137477.78,11.95,30035.0,49002.72,5992713.0,0,0,0,0,0,1,1.3342245989304813,2.8055132449790543,0.022940824965253633,0.008177051028474082,98.20184368737475,12009.44488977956,2.0407030466880205e-05,0.003629677464969248,0.21847166865801879,0.0001971526862589692,3400,3000,400,0,0,0,0,Success
65,406,52,234,6022.06,42252.68,0.54,44.93,42170.02,137199.0,1,1,1,1,0,2,1.735042735042735,1.0019601603224282,0.30796638459463993,0.30736390206925707,103.86704433497536,337.92857142857144,4.7427058369903554e-05,0.009608857946998865,0.0010633645013760074,8.967031215231997e-05,400,0,400,0,0,0,0,Success
321,1125,54,150,59854.07,484120.39,10.92,6319540.0,703249.79,6233046380.0,1,0,0,1,0,1,7.5,0.6884045994524932,7.766994828618619e-05,0.00011282601590395996,625.1109244444444,5540485.6711111115,1.4219698522768133e-06,0.002323802143512278,13.053653864899182,0.00018244373356732466,500,0,400,100,0,0,0,Failure
367,987,139,362,56203.96,153748.06,6.54,35995.0,53495.26,7154387.0,1,0,0,1,0,1,2.726519337016575,2.87405014948988,0.021490039607865774,0.0074772667455646445,54.19985815602837,7248.619047619048,1.8693244971610568e-05,0.0064195931968182235,0.2341167751970334,0.0001163619075951232,3400,3000,400,0,0,0,0,Success
9,66,4,26,11449.44,51234.93,-6.1,14577.0,77897.84,956945.0,0,0,0,0,0,1,2.5384615384615383,0.6577195208493586,0.053540098960755324,0.0814026302452074,1180.270303030303,14499.166666666666,1.2837326426509388e-05,0.0012881836668850724,0.2845129289724803,-0.000532777148926061,15599,2200,400,0,10999,2000,0,Failure
320,1019,331,979,66017.3,354577.53,-7.42,25.29,40792.15,124452.0,1,1,1,1,50,2,1.0408580183861083,8.692298150501996,2.8491107414906955,0.3277741619258831,40.03155053974485,122.1315014720314,4.902904112678542e-05,0.0028738425697759245,7.132431657471357e-05,-0.00011239478136791416,400,0,400,0,0,0,0,Failure
102,690,100,730,20864.71,145548.09,-11.69,-26.77,27034.43,55848.0,0,0,0,0,0,3,0.9452054794520548,5.383804652067752,2.6061468629136226,0.4840715871651626,39.18033333333334,80.93913043478261,0.00011096960431568189,0.004740701166191875,-0.0001839254640854442,-0.0005602761792519522,400,0,400,0,0,0,0,Success
156,624,120,308,93748.38,301518.24,-8.5,453731.0,189399.33,436133226.0,0,0,0,0,0,1,2.0259740259740258,1.5919709958847268,0.0006913443462342398,0.0004342694358260152,303.5245673076923,698931.4519230769,5.27984972280525e-06,0.0020695265400859334,1.5048210682046963,-9.066823341374006e-05,600,0,500,100,0,0,0,Success
3,307,2,473,105.03,78346.72,-0.36,-93.32,8162.32,5063.0,0,0,0,0,0,2,0.6490486257928119,9.598584716110127,15.474366976101127,1.612150898676674,26.587361563517913,16.49185667752443,0.0002450283742857423,0.003918479293070597,-0.00119111559488387,-0.0034275921165381317,400,0,400,0,0,0,0,Failure
17,47,24,67,488.49,1003.43,-9.97,-5.72,1206.38,266505.0,1,0,0,1,60,4,0.7014925373134329,0.8317694258857076,0.003765145119228532,0.004526669293259039,25.667659574468086,5670.31914893617,0.003315704835955503,0.046839341060163645,-0.005700447465194383,-0.02040983438760261,400,0,400,0,0,0,0,Success
713,1153,383,715,93330.38,202650.84,19.9,62.76,42811.8,138980.0,0,0,0,0,0,3,1.6125874125874127,4.733527672277269,1.458129515038135,0.3080428838681825,37.130789245446664,120.53772766695577,7.007413843846789e-05,0.00568958904882901,0.0003096952373846563,0.00021322103263696126,400,0,400,0,0,0,0,Success
62,211,24,74,25557.35,59544.19,7.62,14024.0,14694.2,89573.0,0,0,0,0,0,1,2.8513513513513513,4.052224006750963,0.6647560090652317,0.16404720172373372,69.64075829383887,424.5165876777251,6.805406214696955e-05,0.0035435867042611546,0.23552255895999255,0.0002981529775191873,14101,0,400,0,10999,2702,0,Success
94,566,92,401,11469.1,64478.04,8.02,48.99,37636.42,110044.0,1,0,1,1,0,2,1.4114713216957606,1.7131820720461723,0.5859296281487405,0.34201246774017663,66.49544169611308,194.42402826855124,5.3140017036689465e-05,0.00877818246336272,0.0007597935669260418,0.0006992702130071234,400,0,400,0,0,0,0,Success
20,224,22,170,2665.96,20838.14,-6.73,9.5,32711.65,83551.0,0,0,0,0,0,2,1.3176470588235294,0.6370250354231596,0.24940623092482436,0.3915171571854317,146.0341517857143,372.9955357142857,6.11402971112738e-05,0.010749519870775414,0.00045589481594806447,-0.0025244189710273224,400,0,400,0,0,0,0,Success
451,2017,472,1641,378258.26,2298790.8,-85.69,39889.0,99771.71,593271890.0,0,0,0,0,0,1,1.2291285801340646,23.040507173827127,0.0038747677730020208,0.00016817198266380024,49.465399107585526,294135.7907783837,1.0022881235572688e-05,0.0008774178146180157,0.017352166191025302,-0.00022653834446338328,3300,2800,400,100,0,0,0,Failure
34,143,0,9,28018.34,117403.36,7.34,27.12,1725992.82,999656.0,0,0,0,0,0,1,15.88888888888889,0.06802076963448782,0.11744376065366487,1.7265867658474516,12069.879860139861,6990.601398601399,5.793766859354606e-07,0.001218023061690909,0.0002309984995318703,0.00026197126596365095,11499,0,400,100,10999,0,0,Failure
522,2023,221,723,406581.6,1723135.59,55.3,4838.0,810233.92,50581067.0,0,0,0,0,0,2,2.7980636237897647,2.1267137149725848,0.03406680982036223,0.016018521712877272,400.51108255066737,25002.999011369255,2.4684229463017296e-06,0.0011740225271535364,0.0028076722621694556,0.0001360120576041808,2700,2300,400,0,0,0,0,Success
281,874,5,47,16480.51,115985.51,35.88,457423.0,230094.97,650005344.0,0,0,0,0,0,1,18.595744680851062,0.5040766862482913,0.00017843777912078212,0.0003539893512013957,263.2665560640732,743713.2082379863,4.346031553840573e-06,0.007535424037019797,3.9437943584504653,0.002177117091643402,600,0,500,100,0,0,0,Failure
294,973,53,157,60925.03,466782.56,6.2,5790983.0,667062.97,5649175310.0,1,0,0,1,0,1,6.197452229299363,0.699757865438101,8.262844298241472e-05,0.00011808147798479279,685.57345323741,5805935.570400822,1.499108847250208e-06,0.002084482333701585,12.406168302431865,0.00010176441439585668,500,0,400,100,0,0,0,Success
95,254,41,123,12136.14,29774.11,27.06,1185.0,8825.29,32603.0,1,0,1,1,0,1,2.065040650406504,3.373725962546273,0.9132322178940588,0.2706895071005736,34.74523622047244,128.35826771653544,0.00011331072406685785,0.008530901511413775,0.03979967831112332,0.002229704008028912,400,0,400,0,0,0,0,Failure
410,1098,404,1050,93752.75,256713.52,7.51,25.65,88219.38,245932.0,1,0,1,1,0,1,1.0457142857142858,2.9099447309650097,1.043839435291056,0.35871452271359566,80.34551912568307,223.98178506375228,1.1335377782070106e-05,0.004277141305218362,9.991682557272402e-05,8.010431694003642e-05,11398,0,400,0,10998,0,0,Failure
51,439,61,366,9671.78,67470.86,-12.05,205.0,59027.44,271141.0,1,0,1,1,0,2,1.1994535519125684,1.1430422867737444,0.2488404925850388,0.21770016338362697,134.458861047836,617.6332574031891,3.3882546829067973e-05,0.006506512589286693,0.003038348703425449,-0.0012458926898668084,9575,0,400,0,0,7810,1365,Success
639,2038,448,1373,67617.89,258357.86,-95.3,1956.0,17120.97,7329407.0,0,0,0,0,0,1,1.484340859431901,15.09014150483296,0.035249490170214316,0.0023359284045762502,8.40086849852797,3596.3724239450444,5.84079056268424e-05,0.0078882833291776,0.007570894107885861,-0.0014093903255484605,3400,2900,400,100,0,0,0,Success
31,148,8,17,27587.33,99447.93,7.33,29.12,1604555.28,915362.0,0,0,0,0,0,1,8.705882352941176,0.06197850036054849,0.10864327992641162,1.7529188233726112,10841.58972972973,6184.878378378378,6.232256454261894e-07,0.0014882159940382872,0.0002928165523405063,0.0002657016826202463,11499,0,400,100,10999,0,0,Success
1,230,2,164,51.51,33561.55,2.55,-94.29,7370.49,4255.0,0,0,0,0,0,2,1.4024390243902438,4.553503227058174,7.887555816686252,1.7321950646298472,32.04560869565217,18.5,0.0002713523795568544,0.006853080385143117,-0.002809464997891933,0.0495049504950495,400,0,400,0,0,0,0,Failure
1,207,2,220,60.83,47945.68,-1.2,-95.92,7006.09,3824.0,0,0,0,0,0,2,0.9409090909090909,6.8434290738486085,12.538096234309624,1.8321365062761508,33.84584541062802,18.47342995169082,0.00028546593035487695,0.004317385841644128,-0.002000597342659443,-0.019727108334703272,400,0,400,0,0,0,0,Failure
660,2148,266,808,71574.72,229184.28,-64.62,131474.0,77971.04,515078497.0,0,0,0,0,0,1,2.6584158415841586,2.939351328390644,0.00044495019950328076,0.00015137700458110948,36.2993668528864,239794.45856610802,1.2825274614780053e-05,0.0093723705657299,0.5736606367592053,-0.0009028327320037019,3400,2900,400,100,0,0,0,Failure
17,141,3,35,4539.95,12302.5,20.67,153.0,24868.8,19816.0,1,0,0,0,0,1,4.0285714285714285,0.49469616547642026,0.6208366976180864,1.254985870004037,176.37446808510637,140.53900709219857,4.021102747217397e-05,0.011461085145295672,0.012436496647022963,0.0045529135783433745,11399,0,400,0,10999,0,0,Success
200,752,123,472,114665.45,426691.18,-11.58,377.0,95774.78,703700.0,0,0,0,0,0,1,1.5932203389830508,4.455151763334774,0.6063538155463976,0.1361017194827341,127.36007978723404,935.7712765957447,1.0441162067926442e-05,0.0017623987446846218,0.0008835429876942852,-0.0001009894436379921,11499,0,400,100,10999,0,0,Success
1,63,4,14,3013.12,40532.32,12.63,16486.0,81808.6,1069982.0,0,0,0,0,0,1,4.5,0.4954530452788582,0.03788131015288108,0.07645792172204767,1298.5492063492065,16983.84126984127,1.2223653747894474e-05,0.0015543151736688153,0.40673714211276335,0.004191668436703484,2500,2400,100,0,0,0,0,Success
88,154,60,97,2861.66,4297.38,30.88,81.1,4252.33,496729.0,1,0,1,1,1500,10,1.5876288659793814,1.0105941918900931,0.008651357178662812,0.008560663862991692,27.612532467532468,3225.512987012987,0.002351651917889722,0.03583578831753301,0.018871963847739783,0.01079093952461159,8210,0,400,0,0,7810,0,Success
140,481,129,351,59789.7,456078.07,9.31,6933882.0,719708.43,6624191936.0,1,0,1,0,0,1,1.3703703703703705,0.6336983853308484,6.885037064240042e-05,0.00010864848678201103,1496.2753222453223,13771708.806652807,1.3894515588764189e-06,0.001054643999874846,15.203278684283154,0.00015571243876453638,11399,0,400,0,10999,0,0,Success
129,990,199,1111,17242.56,308808.42,-70.68,-77.64,16986.39,21942.0,1,1,1,1,50,2,0.8910891089108911,18.179755674984502,14.073850150396499,0.7741495761553185,17.157969696969698,22.163636363636364,0.00011774132114004213,0.003205871135249486,-0.00025141801509168696,-0.00409915928957185,400,0,400,0,0,0,0,Failure
1314,1320,47,47,14855.8,14859.19,2.04,1.44,19674.39,9891.0,1,0,1,1,30,1,28.085106382978722,0.75525543612788,1.5022940046506925,1.9891204124962085,14.90484090909091,7.493181818181818,5.0827497065982734e-05,0.08883391355787226,9.690972388131519e-05,0.00013732010393247083,300,0,300,0,0,0,0,Success
348,1887,539,1962,82657.28,360132.62,-64.86,-76.0,16504.15,20184.0,1,0,1,0,0,3,0.9617737003058104,21.82073114943817,17.842480182322632,0.8176847998414587,8.746237413884474,10.696343402225756,0.00018177246328953626,0.005239736405993992,-0.0002110333687628741,-0.0007846858740089197,400,0,400,0,0,0,0,Failure
404,923,398,885,92962.54,215568.03,7.51,25.97,88143.95,245457.0,1,0,1,0,0,1,1.0429378531073445,2.4456361440575334,0.8782313399088232,0.3591013904675768,95.49723726977248,265.9339111592633,1.1345078136389395e-05,0.004281710975416902,0.00012047240956833905,8.078522811446417e-05,5574,0,500,0,0,5074,0,Failure
1150,4219,1179,4217,210264.4,1069296.48,-91.28,1235.0,18614.68,7815969.0,0,0,0,0,0,1,1.0004742708086318,57.44372076232307,0.13680920177651676,0.0023816215238315302,4.412107134392036,1852.564351742119,5.372104167248645e-05,0.003945584857812307,0.0011549649915615545,-0.0004341200888024792,600,0,500,100,0,0,0,Failure
199,2063,322,1581,25274.5,491849.03,48101.0,105766.0,5925.26,84262802.0,1,0,0,1,0,1,1.3048703352308666,83.00885193223588,0.005837083722898273,7.031881042835485e-05,2.8721570528356763,40844.790111488124,0.00016876896541248823,0.0041943764736102045,0.21503752889377456,1.9031434845397535,5903,2900,400,100,0,2503,0,Failure
